<<<<<<< HEAD
﻿플랫폼,플랫폼색상,분류,검색키워드,상품명,최저가,판매처,판매처링크,이미지URL,브랜드,리뷰정보,출처,is_new,수집일시,카테고리2,카테고리1,카테고리3,제조사,상품ID,최고가
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,2부 여름속바지 여자속바지 원피스속바지 교복속바지  95-블랙,6700,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9016692862&ctag=9016692862&lptag=P9016692862&itemId=26434935342&vendorItemId=93410634886&spec=10305199,https://shopping-phinf.pstatic.net/main_5947894/59478942759.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,여성 끝단 레이스 실크 속바지 데일리 패션 속반바지 편한속바지 교복속바지 잠옷바지 원피스속바지 dew+313bl  본상품선택  화이트_FREE,6990,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9370802755&ctag=9370802755&lptag=V94772287406&itemId=27812444306&vendorItemId=94772287406&spec=10305199,https://shopping-phinf.pstatic.net/main_5947890/59478902260.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,베벨라 유아동 골지 리본 샤 원피스  110  베이지,33500,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9462073371&ctag=9462073371&lptag=V95111444210&itemId=28156275520&vendorItemId=95111444210&spec=10305199,https://shopping-phinf.pstatic.net/main_5947887/59478875364.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,2부 여자속바지 면속바지 학생속바지 원피스속바지  FREE-블랙,6200,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9009584507&ctag=9009584507&lptag=V93383772888&itemId=26407661986&vendorItemId=93383772888&spec=10305199,https://shopping-phinf.pstatic.net/main_5947885/59478854071.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,정아스토어 여자속치마 35~90cm 다양한길이 3부 여름 비침방지 롱 원피스속치마 검정  무지속치마 화이트  80cm,20500,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9452644340&ctag=9452644340&lptag=V95077856958&itemId=28122069160&vendorItemId=95077856958&spec=10305199,https://shopping-phinf.pstatic.net/main_5947884/59478847749.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,판다스토어 인견 속치마 원피스속치마 교복속치마 여성치마속치마 속치마원피스 여름속치마  90(L) 스킨,14400,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9438934206&ctag=9438934206&lptag=V95029062072&itemId=28072490067&vendorItemId=95029062072&spec=10305199,https://shopping-phinf.pstatic.net/main_5947882/59478824736.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,치마 스커트 비침방지 무지 여성 긴속바지 이너팬츠 편한 원피스 여자속옷  XL 블랙,9110,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9386962800&ctag=9386962800&lptag=V94832006901&itemId=27872825219&vendorItemId=94832006901&spec=10305199,https://shopping-phinf.pstatic.net/main_5947880/59478805688.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,3부 여자속바지 학생속바지 원피스속바지 교복속바지  100-스킨,6700,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9009597738&ctag=9009597738&lptag=V93410634878&itemId=26407721994&vendorItemId=93410634878&spec=10305199,https://shopping-phinf.pstatic.net/main_5947879/59478797545.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,여자속바지 무지속바지 비침방지 원피스속치마 이너웨어  XL-바이올렛,9100,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9012169720&ctag=9012169720&lptag=V93393774350&itemId=26417815017&vendorItemId=93393774350&spec=10305199,https://shopping-phinf.pstatic.net/main_5947876/59478767317.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,여아 긴팔 래쉬가드 원피스수영복 유아동 키즈 아기 퍼프소매 수영복  골드  L,36800,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8768150492&ctag=8768150492&lptag=V92493494736&itemId=25501391216&vendorItemId=92493494736&spec=10305199,https://shopping-phinf.pstatic.net/main_5947871/59478719755.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,신영와코루 수입 프리미엄 튤레이스 플라워모티프 여성 슬립 원피스 풀슬립 DFS0467 209082  95  핑크,409200,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9462394131&ctag=9462394131&lptag=V95112455461&itemId=28157334566&vendorItemId=95112455461&spec=10305199,https://shopping-phinf.pstatic.net/main_5947868/59478686074.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,비침방지속치마 여름속치마 원피스속옷 드레스속치마  90(L)-스킨,8300,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9012177088&ctag=9012177088&lptag=V93393798732&itemId=26417839829&vendorItemId=93393798732&spec=10305199,https://shopping-phinf.pstatic.net/main_5947862/59478623641.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,베벨라 유아동 스팽글 민소매 원피스 (가방 포함 )  130  베이지,35500,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9462150962&ctag=9462150962&lptag=V95111712742&itemId=28156562863&vendorItemId=95111712742&spec=10305199,https://shopping-phinf.pstatic.net/main_5947861/59478613279.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,2부 여름속바지 여자속바지 원피스속바지 교복속바지  90-블랙,6700,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9016692862&ctag=9016692862&lptag=V93410634879&itemId=26434935337&vendorItemId=93410634879&spec=10305199,https://shopping-phinf.pstatic.net/main_5947860/59478604830.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,레이어드 속치마 이너 원피스 주름 롱 나시 메쉬 쉬폰 레이스 치마  살구 코튼 슬립 드레스  4XL,33500,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7125277863&ctag=7125277863&lptag=V85013059615&itemId=17849643702&vendorItemId=85013059615&spec=10305199,https://shopping-phinf.pstatic.net/main_5947859/59478597882.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,뱃살 보정 거들 똥배 속바지 압박 보정속옷 드레스 원피스 여성속옷  2웨딩속바지-스킨L  2웨딩속바지-스킨L,6600,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7885452617&ctag=7885452617&lptag=V88626472792&itemId=21574766398&vendorItemId=88626472792&spec=10305199,https://shopping-phinf.pstatic.net/main_5947857/59478577834.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,속치마 여름옷 엄마옷 민소매 원피스 빅사이즈 날씬해 보이는 끈나시  L권장 58-63kg  와인 08종,16800,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8794345985&ctag=8794345985&lptag=V92591209111&itemId=25600551320&vendorItemId=92591209111&spec=10305199,https://shopping-phinf.pstatic.net/main_5947857/59478570527.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,3부 여자속바지 학생속바지 원피스속바지 교복속바지  105-스킨,8700,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9009597738&ctag=9009597738&lptag=V93383831693&itemId=26407722002&vendorItemId=93383831693&spec=10305199,https://shopping-phinf.pstatic.net/main_5947855/59478559706.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,여자 아이 아기 유아동 키즈 주니어 프릴 원피스 긴팔 래쉬가드 워터파크 수영장 수영복  7  아이보리,32000,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5745737861&ctag=5745737861&lptag=V76970064012&itemId=9686140920&vendorItemId=76970064012&spec=10305199,https://shopping-phinf.pstatic.net/main_5947850/59478507030.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,3부 여자속바지 학생속바지 원피스속바지 교복속바지  100-화이트,8700,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9009597738&ctag=9009597738&lptag=V93383831688&itemId=26407721985&vendorItemId=93383831688&spec=10305199,https://shopping-phinf.pstatic.net/main_5947847/59478477215.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,윤스피플 속치마 원피스  90(L) 스킨,7700,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9343249959&ctag=9343249959&lptag=V94672612906&itemId=27711070152&vendorItemId=94672612906&spec=10305199,https://shopping-phinf.pstatic.net/main_5947847/59478477136.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,여성 롱 속치마 부드러운 베이직 데일리 여성 속치마 새틴 기본 원피스  FREE  블랙,8150,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9448505644&ctag=9448505644&lptag=V95062526002&itemId=28106492382&vendorItemId=95062526002&spec=10305199,https://shopping-phinf.pstatic.net/main_5947843/59478436257.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,여자 속바지 인견 빅사이즈 여름 학생 교복 쫄바지 원피스바지  인견3부속바지베이지  100호  인견3부속바지베이지/100호,8900,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8032431388&ctag=8032431388&lptag=V89507556703&itemId=22464440625&vendorItemId=89507556703&spec=10305199,https://shopping-phinf.pstatic.net/main_5947840/59478407300.jpg,제이코튼,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,베벨라 유아동 스페이스 모던 블랙 &화이트 원피스  150  블랙 화이트,34500,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9462178552&ctag=9462178552&lptag=V95111802557&itemId=28156656889&vendorItemId=95111802557&spec=10305199,https://shopping-phinf.pstatic.net/main_5947839/59478399489.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,망사 코디룩 끈 이너 원피스 레이어드 레이스 치마  블랙 민소매 스타일  빅 사이즈 60-75kg,20500,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8182080836&ctag=8182080836&lptag=V93360507681&itemId=23395584516&vendorItemId=93360507681&spec=10305199,https://shopping-phinf.pstatic.net/main_5947831/59478319188.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,레이어드 속치마 이너 원피스 주름 롱 나시 메쉬 쉬폰 레이스 치마  블랙 모달 선드레스  2XL,33500,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7125277863&ctag=7125277863&lptag=V85013060027&itemId=17849643803&vendorItemId=85013060027&spec=10305199,https://shopping-phinf.pstatic.net/main_5947830/59478309692.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,유아동 그린 체크 남매룩 여아 원피스 남아 캐쥬얼 정장 상하세트 (80-140cm)  110cm  남아투피스,27900,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6580005956&ctag=6580005956&lptag=V82042885802&itemId=14803149003&vendorItemId=82042885802&spec=10305199,https://shopping-phinf.pstatic.net/main_5947828/59478285990.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,학생교복 원피스 면스판 짧은 3부 속바지 소프트 치마속옷 이너웨어 여학생  XL 진회색,5640,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9386942726&ctag=9386942726&lptag=V94831921871&itemId=27872740031&vendorItemId=94831921871&spec=10305199,https://shopping-phinf.pstatic.net/main_5947828/59478281114.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,겨울속바지 Y존 속바지 여성 속치마 원피스 속커버 안전속바지  XL  블랙,2110,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9459875564&ctag=9459875564&lptag=V95103294778&itemId=28147925467&vendorItemId=95103294778&spec=10305199,https://shopping-phinf.pstatic.net/main_5947823/59478237273.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,3부 팬티 겸 속바지 이너팬츠 사각팬티 원피스 속바지  L(90)-그레이,8500,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9016735122&ctag=9016735122&lptag=V93410893163&itemId=26435197016&vendorItemId=93410893163&spec=10305199,https://shopping-phinf.pstatic.net/main_5947821/59478217359.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,(1+1) 모이로브 여성 하이웨스트 속바지 치마 원피스 Y존  화이트  L,14500,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7553760645&ctag=7553760645&lptag=P7553760645&itemId=19885178017&vendorItemId=86985581740&spec=10305199,https://shopping-phinf.pstatic.net/main_5947819/59478192872.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,여아수영복 여자 아이 아기 유아동 키즈 주니어 실내 수영장 래쉬가드 원피스 수영복  검정(허리띠)  15,28000,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5745759434&ctag=5745759434&lptag=V76970123467&itemId=9686200537&vendorItemId=76970123467&spec=10305199,https://shopping-phinf.pstatic.net/main_5947819/59478192704.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,겨울속바지 Y존 속바지 여성 속치마 원피스 속커버 안전속바지  XL  스킨,2110,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9459875564&ctag=9459875564&lptag=V95103294783&itemId=28147925474&vendorItemId=95103294783&spec=10305199,https://shopping-phinf.pstatic.net/main_5947819/59478191574.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,인견 무지 속치마 여성속치마 원피스속바지 Y존커버속바지 속치마바지    추천 2XL 블랙,13110,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9422491951&ctag=9422491951&lptag=P9422491951&itemId=28006186179&vendorItemId=94963623085&spec=10305199,https://shopping-phinf.pstatic.net/main_5947816/59478164049.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,알럽베이비 여아 꽃패턴 프릴소매 면원피스 여유핏 복고스타일 유아동 비치원피스 휴가룩 프릴 여름옷 드레스  110  옐로우,12900,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7251839373&ctag=7251839373&lptag=V92931116548&itemId=18448625353&vendorItemId=92931116548&spec=10305199,https://shopping-phinf.pstatic.net/main_5947816/59478163197.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,여성 인견 스판 속바지 이너웨어 학생속바지 깔끔한속옷 쾌적한느낌 여자속옷 원피스코디속바지 중고등학생  2XL  스킨,15350,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9233504070&ctag=9233504070&lptag=V94262945458&itemId=27296381431&vendorItemId=94262945458&spec=10305199,https://shopping-phinf.pstatic.net/main_5947816/59478162215.jpg,P&R,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 원피스 인기순,유아동 원피스,신영와코루 수입 프리미엄 튤레이스 플라워모티프 여성 슬립 원피스 풀슬립 DFS0467 209082  85  네이비,409200,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9462394131&ctag=9462394131&lptag=V95112455460&itemId=28157334563&vendorItemId=95112455460&spec=10305199,https://shopping-phinf.pstatic.net/main_5947814/59478142155.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 맨투맨 인기순,유아동 맨투맨,레터링 카라맨투맨 조거팬츠 상하세트 봄 남여 아기 유아동 키즈 주니어 초등 데일리 상하복  오트밀  JM,29800,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9391973686&ctag=9391973686&lptag=V94850506593&itemId=27891540478&vendorItemId=94850506593&spec=10305199,https://shopping-phinf.pstatic.net/main_5947958/59479588198.jpg,소이빈,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 맨투맨 인기순,유아동 맨투맨,데일리 레터링 맨투맨 티셔츠 봄 남여 아기 유아동 키즈 주니어 초등 데일리룩  퍼플그레이  M,14400,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9391978764&ctag=9391978764&lptag=V94850529379&itemId=27891563513&vendorItemId=94850529379&spec=10305199,https://shopping-phinf.pstatic.net/main_5947866/59478662819.jpg,소이빈,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 맨투맨 인기순,유아동 맨투맨,입체하트퍼프맨투맨 26 봄 유아동 키즈 어린이 주니어 티셔츠  메란지  S(85~95cm),19600,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9346500986&ctag=9346500986&lptag=P9346500986&itemId=27722719862&vendorItemId=94684068743&spec=10305199,https://shopping-phinf.pstatic.net/main_5947836/59478364049.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 맨투맨 인기순,유아동 맨투맨,레글런맨투맨 유아동 키즈 주니어 초등 여아 봄 가을 티셔츠  크림  JM,24000,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9416537730&ctag=9416537730&lptag=V94940388803&itemId=27982641953&vendorItemId=94940388803&spec=10305199,https://shopping-phinf.pstatic.net/main_5946639/59466393391.jpg,,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 맨투맨 인기순,유아동 맨투맨,레터링 카라맨투맨 조거팬츠 상하세트 봄 남여 아기 유아동 키즈 주니어 초등 데일리 상하복  퍼플그레이  S,26600,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9391973686&ctag=9391973686&lptag=V94850506594&itemId=27891540480&vendorItemId=94850506594&spec=10305199,https://shopping-phinf.pstatic.net/main_5946618/59466184878.jpg,소이빈,,국내,False,2026-04-01 08:28,,,,,,
쿠팡,C0392B,유아동 맨투맨 인기순,유아동 맨투맨,루즈핏 무지 배색 맨투맨 봄 남여 아기 유아동 키즈 주니어 초등 데일리 티셔츠  브라운  JS,11200,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9391979168&ctag=9391979168&lptag=V94850530771&itemId=27891564878&vendorItemId=94850530771&spec=10305199,https://shopping-phinf.pstatic.net/main_5946617/59466171362.jpg,소이빈,,국내,False,2026-04-01 08:28,,,,,,
